,0,1,2,3,4
0,0.07437745484630987,-0.025094897998276314,-0.0390107528925272,0.00027390685696871385,-0.004312948507724649
1,0.10553803328568492,-0.03260667005596765,-0.04901177635888411,0.010951685070289008,0.002485206022548175
2,0.29973010185978044,0.4031897745584825,0.03132650520806016,0.004785272211788927,-0.000496089780163317
3,0.1805437353512343,-0.08820903513178378,-0.09887477853300064,-0.0005156061995752719,0.01939087702037194
4,0.09166407852566293,-0.012635476528184487,-0.04620663632902498,-0.016537483684534667,-0.01742496626987787
5,0.07180455703199741,-0.05339952917606667,-0.012663436636423827,-0.02932394026048943,-0.05851565680942397
6,0.08017468230294963,0.07159792333031603,-0.020609900692223154,-0.05215357536754984,-0.01768744265743187
7,0.45598876939269267,-0.3294288971328643,0.5279001704169781,0.26219891291515723,-0.20900078899388452
8,0.2105945864094677,-0.08674882287828059,-0.13361357356762993,-0.014593265612155916,-0.05532039032861241
9,0.15530918508727273,-0.07201915897093089,-0.077753409426645,0.0004815152228325407,0.03452660879744833
10,0.13892322458052472,-0.06913316317456579,-0.07391496459368758,-0.02627496011632479,0.0028527186873760517
11,0.14265267237808119,-0.051730920520793665,-0.05358115993433439,-0.041424068674168785,-0.038931277427199415
12,0.21768052753058187,0.2947083153274899,0.02650143779844514,0.006449148870318655,0.0009644115887903606
13,0.13990726153427,-0.06815953215407822,-0.11409959742885581,-0.06643441559878985,-0.028121761219854137
14,0.007587392933726586,-0.004997235115441536,-0.0080828394288465,-0.0071870253317630264,-0.004869135258784525
15,0.12668107278349347,-0.06781259244332868,-0.12127549858880624,-0.20682163414517724,-0.2340629488815538
16,0.0011938226493231536,-0.0005673527277231859,-0.001300494384978232,-0.0002383384417058615,-0.0006151398285412343
17,0.07689588017151346,-0.0633837807829855,-0.09364378858967577,-0.1932482141959345,-0.1989601964511266
18,0.08749600707363044,-0.04416793097695879,-0.018990351897382678,-0.027525556501321956,-0.012614694321919969
19,0.21768052753058187,0.2947083153274902,0.026501437798407114,0.0064491488704391566,0.0009644115885858315
20,0.041631741187026124,-0.027470702033629002,-0.06470367464353645,-0.059162033739824565,-0.060393515554048094
21,0.16468104956906437,-0.08155301731617584,-0.0001613162254943505,-0.01444085155000728,-0.05757946085225671
22,0.2076923366849359,-0.1385802413805954,-0.09268435308688189,-0.07510712789565326,-0.07778488378236292
23,0.10071253960324753,-0.028982421611869872,-0.02211299435729109,0.012447455760086773,-0.006389225783825359
24,0.08304664651649159,-0.061388014526420814,-0.02818568777749013,0.015342888958316658,-0.046420592461381166
25,0.14394316565960621,-0.05713187599467039,-0.02822659023498853,-0.033795424377261386,-0.02185896439132755
26,0.018260379186114888,-0.011946162073014802,-0.027637136951437095,-0.033749219596535714,-0.028426545301836706
27,0.21768052753058187,0.2947083153274899,0.026501437798407024,0.00644914887046198,0.0009644115888228971
28,0.027949389378259033,-0.008584202354763395,-0.018167444174538274,-0.03154061643956831,0.013931308138928246
29,0.12844365260106314,-0.02556514326401077,-0.10005303423743603,-0.049155235998981084,-0.051981314822325674
30,0.10713756458723728,-0.057283397414834125,-0.08300017784843611,0.03378664703221249,-0.03591466059696955
31,0.08207679818228239,-0.024263181974061708,-0.05570535224585236,0.010707595294805361,-0.011358744515010448
32,0.21768052753058187,0.29470831532749026,0.0265014377984144,0.006449148870831903,0.0009644115886028145
33,0.22787980048361614,0.30943220686556533,0.028055279242234107,0.006860977889463738,0.0010279970073670897
34,0.08002092689346485,-0.05227656337394422,-0.06825873229287599,-0.021322818241210375,-0.01825449342850539
35,0.2862034043113228,-0.0010585430442143643,-0.13131259033891224,0.01526659386943282,-0.016395961272164233
36,0.21768052753058187,0.29470831532749003,0.026501437798448622,0.006449148870489199,0.0009644115885479729
37,0.09344800640623116,0.023586508004719904,-0.0031575910490318528,0.005560133615994408,-0.016333653354675463
38,0.02343146312441478,-0.015188332397591806,-0.015320136811172176,0.0034452348017996884,0.003733495770839739
39,0.21768052753058187,0.29470831532749003,0.02650143779840377,0.006449148870794029,0.0009644115884079634
40,0.25679041075070197,0.3451739258204526,0.03016464863935293,0.005963788314816145,0.000507989674097157
41,0.12653958301045437,-0.03949058110331208,-0.043761872325589105,-7.311959990461444e-05,-0.008556763007918619
42,0.05725931192164992,-0.04358317145247492,-0.026480212792090757,-0.032584106733076296,0.0012177870997074139
43,0.06274384088715541,-0.04938010031401524,0.01333077849437042,-0.027944420352897494,-0.012976313838949255
44,0.08751430988642166,-0.021331830475804427,-0.0757836294476793,-0.03957925795044866,-0.03708295954920378
45,0.06376566563529641,-0.044150405212123975,-0.02410948432440569,-0.03145095068850378,-0.034766677081467204
46,0.1285819471059222,0.14296778152850564,0.0025261424633282285,-0.021827223061353627,-0.011555462150943413
47,0.12707228311216315,-0.0251014130962546,-0.09929261024675923,-0.04747520585623769,-0.05281663278412618
48,0.27868567234189234,0.357147277167327,0.017404743296754874,-0.0028130172474181963,-0.01079951627943487
49,0.15240973861281765,0.016927326320904653,-0.01294138552635998,-0.01716603932063694,-0.033147832355230264
50,0.3126616000552258,-0.1067774639260974,-0.08685318428160634,-0.03659235843460381,0.044452068497618
51,0.06486225014333172,-0.036410423118989316,-0.09013400446578765,-0.010922409234321558,-0.0413645353337077
52,0.11529818663694189,-0.08838395974902852,-0.08341776857409029,-0.056017516056880594,0.002729308196826147
53,0.2955102238341066,0.40418126930070647,0.037296903352538185,0.00688276343000651,0.002963311920056071
54,0.05586527124569705,-0.04578497172260724,0.03566605711153355,-0.005362303314354608,-0.003169492823897421
55,0.21768052753058187,0.29470831532749037,0.026501437798420235,0.006449148870953361,0.0009644115888053035
56,0.1030900284106393,-0.04246415981922391,-0.039372560163247756,-0.019907168030549892,-0.038031213708614495
57,0.14899330411177356,-0.05935203846516214,-0.050636885433383336,-0.042577631794390496,-0.05054362305219627
58,0.302642133680296,-0.15873400277813968,-0.10122798086563768,-0.010193412605720306,-0.10592772833788268
59,0.24138486864087222,0.32785613312029216,0.02953790021842927,0.007185368211110824,0.001432025086677011
60,0.24642085185148027,0.33151308309514915,0.028530632789936665,0.00563796799328972,-0.00016830093561048126
61,0.20118103056049386,0.1125498962592511,-0.00764075434049203,0.009339228272810756,-0.018419979796987285
62,0.21768052753058187,0.29470831532749037,0.026501437798419472,0.0064491488706189355,0.0009644115887857202
63,0.08753800762623934,-0.03906144991239704,-0.04108530096055957,-0.029939340433561685,-0.057458328781894004
64,0.010832962875044025,-0.006748432194133485,-0.011629508916116183,-0.007150899794491763,-0.011437626146680438
65,0.1634043674782636,-0.06667161845914532,-0.045532920246006116,-0.015400123933506359,-0.0005885155643072409
66,0.2578184546854132,0.3388105295073741,0.025090296339806497,0.005830387885844012,-0.0043549578249538635
67,0.24293452575857388,0.3278611433273492,0.028491314877830513,0.007002341202299162,0.000491665378193777
68,0.13083376776273753,-0.06525309892861555,-0.06691365150570741,-0.0754952467789588,-0.028003861994427705
69,0.10532555031968661,-0.027700106052349335,-0.061553459342748154,0.016294938086106214,-0.00862464029265989
70,0.10268271845598646,-0.07291406242517683,-0.04442835665166176,0.002463597004812336,-0.03608073974867846
71,0.03626701108126231,-0.025224334926170433,-0.01730993262278688,-0.0033406104473243485,0.021699061655832283
72,0.152408906390308,-0.07587972341056665,-0.019540461387030684,-0.04310862850831531,-0.01257789345205622
73,0.15752253505353894,-0.08861530785161621,-0.0010829158233296842,-0.018521563473617574,0.013180953839308125
74,0.0547194120126087,-0.04566145470460896,0.03602935990881444,-0.00763216428988377,-0.013130567449007048
75,0.08960871543645683,-0.025392474745926347,-0.04395440212259101,0.002283310455536987,-0.0048556318517412505
76,0.21768052753058187,0.29470831532749026,0.026501437798427833,0.006449148870468685,0.0009644115884054758
77,0.29949322369868936,0.3890322069562658,0.020653783512673073,-0.004539295520595333,-0.006995937597188458
78,0.002375445183673405,-0.0007285298186455414,-0.0026341381072005755,-0.0009723997088190524,-0.001778612055117282
79,0.0725400328699351,-0.02252660886709573,-0.058380749413311755,-0.034067335653643574,-0.027520187339228935
80,0.06690423170611717,-0.030163783951504507,-0.07772125212956747,0.01601151339749561,-0.002279050223093233
81,0.12890412632510032,-0.06250962739032234,-0.0802911513618493,-0.1111486836908553,-0.024924956714479897
82,0.035001654247181026,-0.024982071725834276,0.016708316522617447,-0.009704012468270132,0.0013868801781500963
83,0.2955102238341066,0.40418126930070647,0.037296903352538185,0.00688276343000651,0.002963311920056071
84,0.011883578931097611,-0.007111853122537785,-0.012882407824913109,-0.007528197011802127,-0.01128146358449372
85,0.12031100426630509,-0.05057515856644065,-0.15026446215553182,0.08683161534454395,-0.006504800199267155
86,0.430505243097706,-0.21614000708518877,0.18536140208759236,-0.23377027400518557,0.5519010556199607
87,0.21768052753058187,0.29470831532749003,0.026501437798401993,0.006449148870341278,0.0009644115884250123
88,0.08590330536360327,-0.053310788719459073,-0.07763271910369109,-0.057333859925776914,-0.06545765089818399
